DUNS Number ,Country,Entity Type,Ownership Type,Employees Total,Revenue (USD),SIC Code,Year Found,Global Ultimate Country Name,Legal Status,Corporate Family Members,Market Value (USD),IT Budget,IT spend,No. of PC,No. of Desktops,No. of Laptops,No. of Routers,No. of Servers,No. of Storage Devices
547868441,CHINA               ,Parent,Private,23,1225766,4725,2004.0,CHINA               ,3.0,7,3076673,35547,22039,5.5,5.5,5.5,5.5,5.5,5.5
638137493,CHINA               ,Subsidiary,Private,41,2005515,7373,2023.0,CHINA               ,3.0,41,9706693,180496,111907,30.5,5.5,5.5,5.5,5.5,5.5
547856406,CHINA               ,Parent,Private,0,4528323,3674,2001.0,CHINA               ,3.0,2,16845362,163020,101072,5.5,5.5,5.5,0.0,0.0,0.0
547781241,CHINA               ,Subsidiary,Private,135,6700320,6517,2006.0,CHINA               ,3.0,143,23652130,542726,336490,75.5,5.5,5.5,30.5,0.0,125.5
547779340,CHINA               ,Parent,Private,60,2978640,1629,1989.0,CHINA               ,3.0,3,9084852,74466,46168,5.5,5.5,5.5,5.5,5.5,5.5
638162389,CHINA               ,Subsidiary,Unknown,0,0,9999,2023.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
639630018,CHINA               ,Parent,Private,0,74704,8811,2023.0,CHINA               ,3.0,2,0,5229,3241,5.5,5.5,5.5,0.0,0.0,0.0
638073062,CHINA               ,Subsidiary,Unknown,11,846967,8742,2022.0,CHINA               ,3.0,8,2854279,59288,36758,5.5,5.5,5.5,5.5,5.5,5.5
547780269,CHINA               ,Parent,Private,4,21250,4725,2000.0,CHINA               ,3.0,4,53337,808,500,5.5,5.5,5.5,5.5,5.5,5.5
638119237,CHINA               ,Subsidiary,Unknown,15,443445,8748,2023.0,CHINA               ,3.0,57,2549809,31041,19245,5.5,5.5,5.5,5.5,5.5,5.5
547779415,CHINA               ,Subsidiary,Private,20,878561,5049,1984.0,CHINA               ,3.0,397,2987107,26357,16341,5.5,5.5,5.5,5.5,5.5,5.5
547780033,CHINA               ,Subsidiary,Private,32,506157,4731,2008.0,CHINA               ,3.0,3,1270454,19234,11925,30.5,5.5,5.5,5.5,5.5,5.5
639569424,CHINA               ,Branch,Private,1,0,273,2023.0,CHINA               ,3.0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
639566803,CHINA               ,Branch,Private,1,0,5989,2023.0,CHINA               ,3.0,25,0,0,0,5.5,5.5,5.5,5.5,0.0,0.0
639593627,CHINA               ,Branch,Private,1,0,5989,2023.0,CHINA               ,3.0,25,0,0,0,5.5,5.5,5.5,5.5,0.0,0.0
639594632,CHINA               ,Branch,Private,1,0,5989,2023.0,CHINA               ,3.0,25,0,0,0,5.5,5.5,5.5,5.5,0.0,0.0
547781247,CHINA               ,Subsidiary,Private,11,2044801,6512,2006.0,CHINA               ,3.0,2,7218148,165629,102689,5.5,5.5,5.5,5.5,5.5,5.5
547780203,CHINA               ,Parent,Private,8,1720203,5511,1999.0,CHINA               ,3.0,3,5969104,30964,19197,5.5,5.5,5.5,5.5,5.5,5.5
639544127,CHINA               ,Branch,Private,0,0,5142,2023.0,CHINA               ,3.0,3,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
639561574,CHINA               ,Branch,Private,0,0,4724,2023.0,CHINA               ,3.0,57,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
728766229,CHINA               ,Parent,Private,0,208364,4215,2010.0,CHINA               ,3.0,11,754278,7918,4909,5.5,5.5,5.5,0.0,0.0,0.0
728759022,CHINA               ,Branch,Private,60,0,4922,2017.0,CHINA               ,3.0,1817,0,0,0,30.5,5.5,5.5,5.5,5.5,5.5
638040812,CHINA               ,Subsidiary,Private,25,1379300,7389,2023.0,CHINA               ,3.0,8,6675812,111723,69268,30.5,5.5,5.5,5.5,5.5,5.5
638104192,CHINA               ,Subsidiary,Unknown,50,4781550,8733,2022.0,CHINA               ,3.0,8,16113824,387306,240129,30.5,5.5,5.5,5.5,5.5,5.5
728868591,CHINA               ,Parent,Private,22,1279170,2761,2015.0,CHINA               ,3.0,4,3799135,46050,28551,30.5,5.5,5.5,5.5,5.5,5.5
728838118,CHINA               ,Parent,Private,11,3887040,1611,2010.0,CHINA               ,3.0,2,11855472,97176,60249,5.5,5.5,5.5,5.5,5.5,5.5
547944189,CHINA               ,Parent,Private,3,44631813,6512,2001.0,CHINA               ,3.0,3,157550300,3659809,2269081,5.5,5.5,5.5,5.5,5.5,5.5
728782510,CHINA               ,Branch,Private,0,0,5511,2015.0,CHINA               ,3.0,3,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
547943079,CHINA               ,Parent,Private,14,12093842,1521,2001.0,CHINA               ,3.0,3,36886218,290252,179956,5.5,5.5,5.5,5.5,5.5,5.5
728753999,CHINA               ,Parent,Private,0,1230200,7011,2016.0,CHINA               ,3.0,2,0,30755,19068,5.5,5.5,5.5,0.0,5.5,5.5
728833041,CHINA               ,Branch,Private,0,0,5084,2010.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
728796662,CHINA               ,Branch,Private,0,0,7299,2015.0,CHINA               ,3.0,10,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
728840494,CHINA               ,Parent,Private,3,4391800,6552,2009.0,CHINA               ,3.0,2,15503054,355736,220556,5.5,5.5,5.5,5.5,5.5,5.5
728781559,CHINA               ,Subsidiary,Private,19,2612139,4724,2016.0,CHINA               ,3.0,28,6556469,75752,46966,5.5,5.5,5.5,5.5,5.5,5.5
728833502,CHINA               ,Subsidiary,Private,27,2696301,8741,2016.0,CHINA               ,3.0,28,9086534,218400,135408,30.5,5.5,5.5,5.5,5.5,5.5
728889356,CHINA               ,Branch,Private,0,0,191,2019.0,CHINA               ,3.0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
547949092,CHINA               ,Subsidiary,Private,4,4541500,6512,2004.0,CHINA               ,3.0,3,16031495,367862,228074,5.5,5.5,5.5,5.5,5.5,5.5
728793098,CHINA               ,Subsidiary,Private,50,7898800,4512,2018.0,CHINA               ,3.0,13,21484736,229065,142020,30.5,5.5,5.5,5.5,5.5,5.5
728784327,CHINA               ,Branch,Private,3,0,5051,2014.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,5.5,0.0,0.0
728862179,CHINA               ,Branch,Private,0,0,6531,2013.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
547949203,CHINA               ,Parent,Private,5,659250,5499,2003.0,CHINA               ,3.0,2,1661310,11866,7356,5.5,5.5,5.5,5.5,5.5,5.5
728908100,CHINA               ,Branch,Private,0,0,4724,2014.0,CHINA               ,3.0,16,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
728829364,CHINA               ,Branch,Private,0,0,4724,2012.0,CHINA               ,3.0,16,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
728880005,CHINA               ,Branch,Private,0,0,7389,2012.0,CHINA               ,3.0,16,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
728884785,CHINA               ,Branch,Private,0,0,1521,2018.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
728810868,CHINA               ,Branch,Private,0,0,4215,2013.0,CHINA               ,3.0,13,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
728902026,CHINA               ,Branch,Private,1,0,4215,2016.0,CHINA               ,3.0,13,0,0,0,5.5,5.5,5.5,5.5,0.0,0.0
728812765,CHINA               ,Branch,Private,0,0,4215,2015.0,CHINA               ,3.0,13,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
728816777,CHINA               ,Subsidiary,Private,27,2604231,5141,2016.0,CHINA               ,3.0,3,6093901,78127,48438,5.5,5.5,5.5,5.5,5.5,5.5
728868610,CHINA               ,Subsidiary,Private,18,806292,279,2010.0,CHINA               ,3.0,2,0,30639,18996,0.0,0.0,0.0,0.0,0.0,0.0
728822536,CHINA               ,Branch,Private,0,0,5722,2018.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
728883354,CHINA               ,Branch,Unknown,0,0,8999,2016.0,CHINA               ,3.0,4,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
728886143,CHINA               ,Subsidiary,Private,11,1409100,5999,2018.0,CHINA               ,3.0,84,3395931,31000,19220,5.5,5.5,5.5,5.5,5.5,5.5
728770193,CHINA               ,Subsidiary,Private,27,2696301,8741,2015.0,CHINA               ,3.0,84,9086534,218400,135408,30.5,5.5,5.5,5.5,5.5,5.5
728872726,CHINA               ,Subsidiary,Private,27,2696301,8741,2012.0,CHINA               ,3.0,84,9086534,218400,135408,30.5,5.5,5.5,5.5,5.5,5.5
728903163,CHINA               ,Parent,Private,0,896700,5999,2018.0,CHINA               ,3.0,2,2161047,26901,16678,5.5,5.5,5.5,0.0,0.0,0.0
728885697,CHINA               ,Branch,Private,0,0,4221,2015.0,CHINA               ,3.0,5,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
547949106,CHINA               ,Subsidiary,Private,11,1046449,6531,2000.0,CHINA               ,3.0,4,3693965,84762,52552,5.5,5.5,5.5,5.5,5.5,5.5
547758870,CHINA               ,Parent,Private,70,16127730,2711,2017.0,CHINA               ,101.0,2,47899358,451576,279977,30.5,5.5,5.5,5.5,5.5,5.5
728771776,CHINA               ,Branch,Private,0,0,5511,2015.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
728785079,CHINA               ,Parent,Private,4,3162096,6552,2012.0,CHINA               ,3.0,9,11162199,256130,158800,5.5,5.5,5.5,5.5,5.5,5.5
637932899,CHINA               ,Branch,Private,0,0,5912,2023.0,CHINA               ,3.0,57,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
639643793,CHINA               ,Subsidiary,Private,15,437340,5812,,CHINA               ,0.0,4,1110844,7872,4880,5.5,5.5,5.5,5.5,5.5,5.5
547936757,CHINA               ,Branch,Private,0,0,3089,,CHINA               ,13.0,2,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
547822374,CHINA               ,Subsidiary,Private,290,24192520,1522,1995.0,CHINA               ,3.0,10,73787186,580620,359984,30.5,5.5,0.0,30.5,5.5,5.5
639569889,CHINA               ,Branch,Private,0,0,5099,1989.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
547781077,CHINA               ,Parent,Private,4,309299,5093,2005.0,CHINA               ,3.0,2,1051617,9279,5752,5.5,5.5,5.5,5.5,5.5,5.5
547781080,CHINA               ,Branch,Private,5,577641,2381,2005.0,CHINA               ,3.0,2,1761805,21373,13251,5.5,5.5,5.5,5.5,5.5,5.5
547779465,CHINA               ,Parent,Private,2,293000,5311,1991.0,CHINA               ,3.0,4,530330,5274,3269,5.5,5.5,5.5,5.5,0.0,0.0
638003040,CHINA               ,Branch,Private,0,0,5912,2023.0,CHINA               ,3.0,3,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
639652012,CHINA               ,Subsidiary,Unknown,0,0,9999,2023.0,CHINA               ,3.0,36,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
638116411,CHINA               ,Subsidiary,Private,50,2136250,4214,2022.0,CHINA               ,3.0,36,7733225,61951,38409,30.5,5.5,5.5,5.5,5.5,5.5
547912329,CHINA               ,Branch,Private,450,0,3273,,CHINA               ,3.0,2,0,0,0,300.5,0.0,5.5,30.5,0.0,0.0
639598107,CHINA               ,Subsidiary,Private,25,1379300,7389,2022.0,CHINA               ,3.0,490,6675812,111723,69268,30.5,5.5,5.5,5.5,5.5,5.5
639613458,CHINA               ,Branch,Private,1,0,4724,,CHINA               ,0.0,7,0,0,0,5.5,5.5,5.5,5.5,0.0,0.0
639553852,CHINA               ,Branch,Private,0,0,5812,2022.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
637967669,CHINA               ,Branch,Private,0,0,4724,2023.0,CHINA               ,3.0,4,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
639540198,CHINA               ,Subsidiary,Private,15,1414530,7361,2023.0,CHINA               ,3.0,6,4795257,114577,71037,5.5,5.5,5.5,5.5,5.5,5.5
547821020,CHINA               ,Branch,Private,11,0,5191,,CHINA               ,3.0,4,0,0,0,5.5,5.5,5.5,5.5,5.5,5.5
638013746,CHINA               ,Branch,Private,0,0,5912,2023.0,CHINA               ,3.0,44,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
637995827,CHINA               ,Branch,Private,0,0,4724,2023.0,CHINA               ,3.0,18,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
637978307,CHINA               ,Branch,Private,0,0,4724,2023.0,CHINA               ,3.0,18,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
639719028,CHINA               ,Branch,Private,1,0,7373,2023.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,5.5,5.5,5.5
547803770,CHINA               ,Subsidiary,Private,60,4716900,5499,2001.0,CHINA               ,3.0,6,11886588,84904,52640,30.5,5.5,5.5,5.5,5.5,5.5
547817267,CHINA               ,Branch,Private,6,139615,6061,2013.0,CHINA               ,3.0,132,343453,12565,7790,5.5,5.5,5.5,5.5,5.5,5.5
547745244,CHINA               ,Subsidiary,Private,130,219897,7363,1980.0,CHINA               ,3.0,2,1064301,15393,9543,75.5,0.0,5.5,30.5,0.0,125.5
547845219,CHINA               ,Parent,Unknown,150,71272,8062,2016.0,CHINA               ,101.0,2,228070,7840,4860,300.5,0.0,0.0,30.5,0.0,125.5
547806898,CHINA               ,Parent,Unknown,63,1301000,8741,,CHINA               ,3.0,2,4384370,105381,65336,30.5,5.5,5.5,5.5,5.5,5.5
639546620,CHINA               ,Subsidiary,Unknown,11,28161366,8741,2022.0,CHINA               ,3.0,4,94903803,2309232,1431723,5.5,5.5,5.5,5.5,5.5,5.5
638031462,CHINA               ,Branch,Private,0,0,7389,2023.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
639554420,CHINA               ,Subsidiary,Private,95,9316935,4911,2023.0,CHINA               ,3.0,490,38572111,270191,167518,75.5,5.5,5.5,5.5,5.5,5.5
639634671,CHINA               ,Subsidiary,Unknown,42,1917426,8731,2023.0,CHINA               ,3.0,2,6461726,155312,96293,30.5,5.5,5.5,5.5,5.5,5.5
637978324,CHINA               ,Branch,Private,0,0,4215,2023.0,CHINA               ,3.0,24,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
547803671,CHINA               ,Subsidiary,Private,200,31415400,4221,1999.0,CHINA               ,3.0,490,113723748,848216,525893,300.5,5.5,0.0,30.5,5.5,0.0
639597784,CHINA               ,Subsidiary,Private,18,806292,273,2023.0,CHINA               ,3.0,3,0,30639,18996,0.0,0.0,0.0,0.0,0.0,0.0
637953967,CHINA               ,Branch,Private,0,0,4724,2023.0,CHINA               ,3.0,14,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
638005976,CHINA               ,Branch,Private,0,0,4724,2023.0,CHINA               ,3.0,3,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
547866912,CHINA               ,Subsidiary,Private,192,408735,8741,2002.0,CHINA               ,3.0,7,1377437,28611,17738,300.5,5.5,0.0,30.5,0.0,125.5
638033503,CHINA               ,Branch,Private,0,0,4724,2023.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
638123551,CHINA               ,Branch,Private,0,0,4724,2022.0,CHINA               ,3.0,6,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
639639885,CHINA               ,Branch,Private,1,0,4724,2023.0,CHINA               ,3.0,6,0,0,0,5.5,5.5,5.5,5.5,0.0,0.0
638019538,CHINA               ,Branch,Private,0,0,4724,2023.0,CHINA               ,3.0,54,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
637992378,CHINA               ,Branch,Private,0,0,4724,2023.0,CHINA               ,3.0,20,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
639593567,CHINA               ,Branch,Private,0,0,5142,2023.0,CHINA               ,3.0,13,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
639626591,CHINA               ,Subsidiary,Private,25,5011900,5142,2023.0,CHINA               ,3.0,3,11727846,150357,93221,5.5,5.5,5.5,5.5,5.5,5.5
637981115,CHINA               ,Branch,Private,0,0,8322,2023.0,CHINA               ,3.0,4,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
638008654,CHINA               ,Branch,Private,0,0,8322,2023.0,CHINA               ,3.0,4,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
638032019,CHINA               ,Branch,Private,0,0,4724,2023.0,CHINA               ,3.0,14,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
639562934,CHINA               ,Branch,Private,0,0,5944,2023.0,CHINA               ,3.0,62,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
637987818,CHINA               ,Branch,Private,0,0,5944,2022.0,CHINA               ,3.0,62,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
639628857,CHINA               ,Subsidiary,Unknown,11,846967,8742,2023.0,CHINA               ,3.0,2,2854279,59288,36758,5.5,5.5,5.5,5.5,5.5,5.5
639505019,CHINA               ,Subsidiary,Private,18,806292,273,2023.0,CHINA               ,3.0,2,0,30639,18996,0.0,0.0,0.0,0.0,0.0,0.0
637968127,CHINA               ,Parent,Unknown,0,0,9999,,CHINA               ,0.0,2,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
638086726,CHINA               ,Subsidiary,Private,180,17611020,3674,,CHINA               ,0.0,3,65512994,493109,305727,300.5,5.5,0.0,30.5,5.5,0.0
547824362,CHINA               ,Parent,Private,21,11415083,1522,1985.0,CHINA               ,3.0,3,34816003,273962,169856,5.5,5.5,5.5,5.5,5.5,5.5
639510216,CHINA               ,Subsidiary,Private,77,2686530,3499,2023.0,CHINA               ,3.0,4,9967026,96715,59963,30.5,5.5,5.5,5.5,5.5,5.5
638002736,CHINA               ,Parent,Private,0,384985,8742,2023.0,CHINA               ,3.0,2,1297399,26949,16708,5.5,5.5,5.5,0.0,0.0,0.0
547829791,CHINA               ,Subsidiary,Private,0,6766100,7011,1998.0,CHINA               ,3.0,13,0,169152,104874,5.5,5.5,5.5,0.0,5.5,5.5
638053752,CHINA               ,Subsidiary,Private,2,293568,6799,2023.0,CHINA               ,3.0,4,0,23485,14560,5.5,5.5,5.5,5.5,5.5,5.5
637981806,CHINA               ,Branch,Private,0,0,5812,2022.0,CHINA               ,3.0,10,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
638086144,CHINA               ,Subsidiary,Private,14,2684640,7359,2023.0,CHINA               ,3.0,23,10094246,217456,134822,5.5,5.5,5.5,5.5,5.5,5.5
728748563,CHINA               ,Subsidiary,Private,11,1409100,5999,2019.0,CHINA               ,3.0,2,3395931,31000,19220,5.5,5.5,5.5,5.5,5.5,5.5
728762906,CHINA               ,Parent,Private,7,7403884,2087,2016.0,CHINA               ,3.0,2,25395322,266540,165254,5.5,5.5,5.5,5.5,5.5,5.5
728733787,CHINA               ,Parent,Private,0,1713550,2051,2019.0,CHINA               ,3.0,2,5877476,61688,38246,5.5,5.5,5.5,0.0,0.0,0.0
728801534,CHINA               ,Subsidiary,Private,7,428484,191,2018.0,CHINA               ,0.0,2,0,16282,10094,0.0,0.0,0.0,0.0,0.0,0.0
637960752,CHINA               ,Subsidiary,Private,10,666120,115,2023.0,CHINA               ,3.0,2,0,25313,15694,0.0,0.0,0.0,0.0,0.0,0.0
728895262,CHINA               ,Parent,Private,0,1409100,5999,2015.0,CHINA               ,3.0,2,3395931,31000,19220,5.5,5.5,5.5,0.0,0.0,0.0
728843473,CHINA               ,Parent,Private,6,1409100,5999,2019.0,CHINA               ,3.0,3,3395931,31000,19220,5.5,5.5,5.5,5.5,5.5,5.5
638167248,CHINA               ,Subsidiary,Private,100,8075100,2011,2023.0,CHINA               ,3.0,3,27697593,290704,180236,30.5,5.5,5.5,5.5,5.5,0.0
728853977,CHINA               ,Branch,Private,0,0,7389,2019.0,CHINA               ,3.0,3,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
638031275,CHINA               ,Branch,Private,0,0,5812,2023.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
639508375,CHINA               ,Subsidiary,Private,18,806292,273,2023.0,CHINA               ,3.0,15,0,30639,18996,0.0,0.0,0.0,0.0,0.0,0.0
728860531,CHINA               ,Branch,Private,9,0,6021,2012.0,CHINA               ,3.0,5,0,0,0,5.5,5.5,5.5,5.5,5.5,5.5
637955437,CHINA               ,Subsidiary,Private,20,2094360,5149,,CHINA               ,0.0,5,4900802,62831,38955,5.5,5.5,5.5,5.5,5.5,5.5
728902497,CHINA               ,Subsidiary,Private,2,438000,6519,2018.0,CHINA               ,3.0,36,1546140,35916,22267,5.5,5.5,5.5,5.5,5.5,5.5
728822071,CHINA               ,Branch,Private,0,0,191,2018.0,CHINA               ,3.0,36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
728781429,CHINA               ,Branch,Private,0,0,4961,2013.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
728759311,CHINA               ,Branch,Private,0,0,5431,2015.0,CHINA               ,3.0,3,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
728914254,CHINA               ,Subsidiary,Private,10,1174500,5431,2014.0,CHINA               ,3.0,6,3124170,21141,13107,5.5,5.5,5.5,5.5,5.5,5.5
728757517,CHINA               ,Branch,Unknown,0,0,8093,2019.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
728844906,CHINA               ,Branch,Private,1,0,6021,2009.0,CHINA               ,3.0,43,0,0,0,5.5,5.5,5.5,5.5,5.5,5.5
728741821,CHINA               ,Branch,Private,0,2080,5999,2011.0,CHINA               ,3.0,43,5013,62,38,5.5,5.5,5.5,0.0,0.0,0.0
547754330,CHINA               ,Subsidiary,Private,2,27542,1799,2008.0,CHINA               ,3.0,2,84279,799,495,5.5,5.5,5.5,5.5,0.0,0.0
639617436,CHINA               ,Branch,Unknown,1,0,8711,,CHINA               ,0.0,31,0,0,0,5.5,5.5,5.5,5.5,0.0,0.0
450390876,China,Branch,Private,0,0,8711,2024.0,China,3.0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
547781412,CHINA               ,Subsidiary,Private,10,5796859,6512,2006.0,CHINA               ,3.0,45,20462912,469546,291118,5.5,5.5,5.5,5.5,5.5,5.5
639548040,CHINA               ,Branch,Private,0,0,5411,2023.0,CHINA               ,3.0,5,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
639582680,CHINA               ,Subsidiary,Private,50,5740050,2041,2023.0,CHINA               ,3.0,2,19688372,206642,128118,30.5,5.5,5.5,5.5,5.5,5.5
547810579,CHINA               ,Subsidiary,Private,24,4461384,6512,2007.0,HONG KONG           ,3.0,32,15748686,361372,224050,5.5,5.5,5.5,5.5,5.5,5.5
639505561,CHINA               ,Subsidiary,Private,29,1277334,7371,2023.0,CHINA               ,3.0,2,6182297,114960,71275,30.5,5.5,0.0,5.5,5.5,5.5
547787161,CHINA               ,Subsidiary,Private,52,6737096,3463,2005.0,CHINA               ,3.0,67,24994626,242535,150371,30.5,5.5,5.5,5.5,5.5,5.5
639612275,CHINA               ,Branch,Private,1,0,1799,2023.0,CHINA               ,3.0,19,0,0,0,5.5,5.5,5.5,5.5,0.0,0.0
547890923,CHINA               ,Subsidiary,Private,5,570294,3089,1992.0,CHINA               ,3.0,5,0,21101,13082,5.5,5.5,5.5,5.5,5.5,5.5
547950438,CHINA               ,Subsidiary,Private,8,439500,2381,2006.0,CHINA               ,3.0,2,1340475,16262,10082,5.5,5.5,5.5,5.5,5.5,5.5
639627337,CHINA               ,Subsidiary,Private,11,715605,6531,2023.0,CHINA               ,3.0,2,2526086,58680,36381,5.5,5.5,5.5,5.5,5.5,5.5
547890912,CHINA               ,Parent,Unknown,20,282892,8741,1956.0,CHINA               ,3.0,2,953346,19802,12277,30.5,5.5,5.5,5.5,5.5,5.5
547927917,CHINA               ,Subsidiary,Private,10,764584,6512,2006.0,CHINA               ,3.0,172,2698982,62696,38871,5.5,5.5,5.5,5.5,5.5,5.5
547843199,CHINA               ,Subsidiary,Private,25,184979993,6514,2007.0,CHINA               ,3.0,172,652979375,15168359,9404382,30.5,5.5,5.5,5.5,5.5,5.5
547900558,CHINA               ,Subsidiary,Private,152,2341980,6531,2008.0,CHINA               ,3.0,172,8267189,189700,117614,75.5,5.5,0.0,30.5,0.0,125.5
728843183,CHINA               ,Branch,Private,0,0,5431,2013.0,CHINA               ,3.0,3,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
639544475,CHINA               ,Subsidiary,Private,40,1230200,7011,2023.0,CHINA               ,3.0,2,0,30755,19068,30.5,5.5,5.5,5.5,5.5,5.5
